statistic_yyy;according;site_id;marriage_type;female_age_or_spouse1;male_age_or_spouse2;marry_pair;site_id2
110;按登記日期分;桃園市大溪區;相同性別_女性;23歲;35～39歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;23歲;40～44歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;23歲;45～54歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;23歲;55～64歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;23歲;65歲以上;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;未滿15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;16歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;17歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;18歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;19歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;20歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;21歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;22歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;23歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;24歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;25歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;26歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;27歲;1;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;28歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;29歲;1;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;30歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;31歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;32歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;33歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;34歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;35～39歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;40～44歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;45～54歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;55～64歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;24歲;65歲以上;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;未滿15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;16歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;17歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;18歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;19歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;20歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;21歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;22歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;23歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;24歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;25歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;26歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;27歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;28歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;29歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;30歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;31歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;32歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;33歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;34歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;35～39歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;40～44歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;45～54歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;55～64歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;25歲;65歲以上;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;未滿15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;16歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;17歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;18歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;19歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;20歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;21歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;22歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;23歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;24歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;25歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;26歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;27歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;28歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;29歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;30歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;31歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;32歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;33歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;34歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;35～39歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;40～44歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;45～54歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;55～64歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;26歲;65歲以上;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;未滿15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;16歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;17歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;18歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;19歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;20歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;21歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;22歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;23歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;24歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;25歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;26歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;27歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;28歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;29歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;30歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;31歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;32歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;33歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;34歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;35～39歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;40～44歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;45～54歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;55～64歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;27歲;65歲以上;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;未滿15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;16歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;17歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;18歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;19歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;20歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;21歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;22歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;23歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;24歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;25歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;26歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;27歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;28歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;29歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;30歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;31歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;32歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;33歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;34歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;35～39歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;40～44歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;45～54歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;55～64歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;28歲;65歲以上;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;未滿15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;16歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;17歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;18歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;19歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;20歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;21歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;22歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;23歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;24歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;25歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;26歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;27歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;28歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;29歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;30歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;31歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;32歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;33歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;34歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;35～39歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;40～44歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;45～54歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;55～64歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;29歲;65歲以上;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;未滿15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;15歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;16歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;17歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;18歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;19歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;20歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;21歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;22歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;23歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;24歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;25歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;26歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;27歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;28歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;29歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;30歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;31歲;0;大溪區
110;按登記日期分;桃園市大溪區;相同性別_女性;30歲;32歲;0;大溪區
